month_name,month,day,year,date,price
May,5,12,2010,12-05-2010,55829.8
May,5,11,2010,11-05-2010,55354.8
May,5,10,2010,10-05-2010,53663.01
May,5,7,2010,07-05-2010,54678.32
May,5,6,2010,06-05-2010,53703.67
May,5,5,2010,05-05-2010,52355.09
May,5,4,2010,04-05-2010,52868.76
May,5,3,2010,03-05-2010,52500.2
April,4,30,2010,30-04-2010,52311.51
April,4,29,2010,29-04-2010,51943.7
April,4,28,2010,28-04-2010,51832.83
April,4,27,2010,27-04-2010,51089.52
April,4,26,2010,26-04-2010,51254.01
April,4,23,2010,23-04-2010,50627.98
April,4,22,2010,22-04-2010,50491.54
April,4,21,2010,21-04-2010,50926.36
April,4,20,2010,20-04-2010,50935.65
April,4,19,2010,19-04-2010,50830.13
April,4,16,2010,16-04-2010,51034.47
April,4,15,2010,15-04-2010,51305.97
April,4,14,2010,14-04-2010,51313.02
April,4,13,2010,13-04-2010,51068.41
April,4,12,2010,12-04-2010,51512.22
April,4,9,2010,09-04-2010,51038.45
April,4,8,2010,08-04-2010,51040.07
April,4,7,2010,07-04-2010,50870.39
April,4,6,2010,06-04-2010,50356.39
April,4,5,2010,05-04-2010,49928.33
April,4,2,2010,02-04-2010,50439.52
April,4,1,2010,01-04-2010,50439.52
March,3,31,2010,31-03-2010,50080.36
March,3,30,2010,30-03-2010,49914.63
March,3,29,2010,29-03-2010,49793.19
March,3,26,2010,26-03-2010,49600.16
March,3,25,2010,25-03-2010,49736.95
March,3,24,2010,24-03-2010,49735.46
March,3,23,2010,23-03-2010,50225.63
March,3,22,2010,22-03-2010,50023.62
March,3,19,2010,19-03-2010,50305.77
March,3,18,2010,18-03-2010,51028.98
March,3,17,2010,17-03-2010,50826.49
March,3,16,2010,16-03-2010,51215.48
March,3,15,2010,15-03-2010,50337.23
March,3,12,2010,12-03-2010,50262.47
March,3,11,2010,11-03-2010,50358.95
March,3,10,2010,10-03-2010,50848.28
March,3,9,2010,09-03-2010,50906.09
March,3,8,2010,08-03-2010,51249.76
March,3,5,2010,05-03-2010,51761.67
March,3,4,2010,04-03-2010,51977.1
March,3,3,2010,03-03-2010,52080.11
March,3,2,2010,02-03-2010,51835.9
March,3,1,2010,01-03-2010,51360.97
Feb,2,26,2010,26-02-2010,51095.86
Feb,2,25,2010,25-02-2010,50790.27
Feb,2,24,2010,24-02-2010,51107.5
Feb,2,23,2010,23-02-2010,51193.21
Feb,2,22,2010,22-02-2010,51541.27
Feb,2,19,2010,19-02-2010,51525.88
Feb,2,18,2010,18-02-2010,51735.44
Feb,2,17,2010,17-02-2010,51591.49
Feb,2,16,2010,16-02-2010,51535.69
Feb,2,15,2010,15-02-2010,50876.43
Feb,2,12,2010,12-02-2010,50231.84
Feb,2,11,2010,11-02-2010,49964.89
Feb,2,10,2010,10-02-2010,49721.04
Feb,2,9,2010,09-02-2010,49979.17
Feb,2,8,2010,08-02-2010,49800.51
Feb,2,5,2010,05-02-2010,49435.04
Feb,2,4,2010,04-02-2010,50105.72
Feb,2,3,2010,03-02-2010,51273.61
Feb,2,2,2010,02-02-2010,51344.86
Feb,2,1,2010,01-02-2010,50386.44
Jan,1,29,2010,29-01-2010,49794.34
Jan,1,28,2010,28-01-2010,50434.24
Jan,1,27,2010,27-01-2010,50763.55
Jan,1,26,2010,26-01-2010,50426.16
Jan,1,25,2010,25-01-2010,50518.41
Jan,1,22,2010,22-01-2010,49972.39
Jan,1,21,2010,21-01-2010,51023.82
Jan,1,20,2010,20-01-2010,51464.27
Jan,1,19,2010,19-01-2010,51880.06
Jan,1,18,2010,18-01-2010,51778.58
Jan,1,15,2010,15-01-2010,51645.47
Jan,1,14,2010,14-01-2010,51926.96
Jan,1,13,2010,13-01-2010,51408.23
Jan,1,12,2010,12-01-2010,52629.39
Jan,1,11,2010,11-01-2010,52271.25
Jan,1,8,2010,08-01-2010,51554.43
Jan,1,7,2010,07-01-2010,51680.67
Jan,1,6,2010,06-01-2010,51816.15
Jan,1,5,2010,05-01-2010,51944.69
Jan,1,4,2010,04-01-2010,51919.84
Jan,1,1,2010,01-01-2010,50606.8
Dec,12,31,2009,31-12-2009,50606.8
Dec,12,30,2009,30-12-2009,50835.18
Dec,12,29,2009,29-12-2009,51611.48
Dec,12,28,2009,28-12-2009,50632.34
Dec,12,25,2009,25-12-2009,50632.34
Dec,12,24,2009,24-12-2009,50632.34
Dec,12,23,2009,23-12-2009,50871.09
Dec,12,22,2009,22-12-2009,50736.61
Dec,12,21,2009,21-12-2009,51787.13
Dec,12,18,2009,18-12-2009,51607.75
Dec,12,17,2009,17-12-2009,52370.54
Dec,12,16,2009,16-12-2009,53075.74
Dec,12,15,2009,15-12-2009,52414.23
Dec,12,14,2009,14-12-2009,52495.98
Dec,12,11,2009,11-12-2009,52302.51
Dec,12,10,2009,10-12-2009,52637.46
Dec,12,9,2009,09-12-2009,53096.42
Dec,12,8,2009,08-12-2009,53524.54
Dec,12,7,2009,07-12-2009,53200.5
Dec,12,4,2009,04-12-2009,55096.66
Dec,12,3,2009,03-12-2009,55693.15
Dec,12,2,2009,02-12-2009,56199.36
Dec,12,1,2009,01-12-2009,55227.66
Nov,11,30,2009,30-11-2009,54690.01
Nov,11,27,2009,27-11-2009,54417.22
Nov,11,26,2009,26-11-2009,54932.81
Nov,11,25,2009,25-11-2009,54510.33
Nov,11,24,2009,24-11-2009,53945.72
Nov,11,23,2009,23-11-2009,54352.5
Nov,11,20,2009,20-11-2009,53129.7
Nov,11,19,2009,19-11-2009,53016.48
Nov,11,18,2009,18-11-2009,53089.53
Nov,11,17,2009,17-11-2009,52550.27
Nov,11,16,2009,16-11-2009,52228.58
Nov,11,13,2009,13-11-2009,51131.75
Nov,11,12,2009,12-11-2009,52008.66
Nov,11,11,2009,11-11-2009,51647.22
Nov,11,10,2009,10-11-2009,51219.75
Nov,11,9,2009,09-11-2009,51414.06
Nov,11,6,2009,06-11-2009,51333.38
Nov,11,5,2009,05-11-2009,51210.22
Nov,11,4,2009,04-11-2009,51289.94
Nov,11,3,2009,03-11-2009,50296.7
Nov,11,2,2009,02-11-2009,49876.83
Oct,10,30,2009,30-10-2009,48843.6
Oct,10,29,2009,29-10-2009,49116.79
Oct,10,28,2009,28-10-2009,48849.48
Oct,10,27,2009,27-10-2009,48627.39
Oct,10,26,2009,26-10-2009,49169.09
Oct,10,23,2009,23-10-2009,49376.67
Oct,10,22,2009,22-10-2009,49217.21
Oct,10,21,2009,21-10-2009,48988.83
Oct,10,20,2009,20-10-2009,48962.59
Oct,10,19,2009,19-10-2009,48627.64
Oct,10,16,2009,16-10-2009,48488.77
Oct,10,15,2009,15-10-2009,48713.83
Oct,10,14,2009,14-10-2009,48880.03
Oct,10,13,2009,13-10-2009,49163.16
Oct,10,12,2009,12-10-2009,49221.28
Oct,10,9,2009,09-10-2009,48800.1
Oct,10,8,2009,08-10-2009,48430.51
Oct,10,7,2009,07-10-2009,48543.26
Oct,10,6,2009,06-10-2009,48706.99
Oct,10,5,2009,05-10-2009,47781.35
Oct,10,2,2009,02-10-2009,47907.08
Oct,10,1,2009,01-10-2009,47966.76
Sept,9,30,2009,30-09-2009,47900.55
Sept,9,29,2009,29-09-2009,47599.89
Sept,9,28,2009,28-09-2009,47574.23
Sept,9,25,2009,25-09-2009,47562.24
Sept,9,24,2009,24-09-2009,48422.55
Sept,9,23,2009,23-09-2009,48486.94
Sept,9,22,2009,22-09-2009,48636.51
Sept,9,21,2009,21-09-2009,47990.59
Sept,9,18,2009,18-09-2009,48712.61
Sept,9,17,2009,17-09-2009,49045.87
Sept,9,16,2009,16-09-2009,48994.69
Sept,9,15,2009,15-09-2009,48445.44
Sept,9,14,2009,14-09-2009,48698.43
Sept,9,11,2009,11-09-2009,48874.91
Sept,9,10,2009,10-09-2009,48185.12
Sept,9,9,2009,09-09-2009,48480.74
Sept,9,8,2009,08-09-2009,48501.35
Sept,9,7,2009,07-09-2009,48314.41
Sept,9,4,2009,04-09-2009,48347.26
Sept,9,3,2009,03-09-2009,48083.44
Sept,9,2,2009,02-09-2009,47243.79
Sept,9,1,2009,01-09-2009,46833.19
Aug,8,31,2009,31-08-2009,46652.28
Aug,8,28,2009,28-08-2009,46491.05
Aug,8,27,2009,27-08-2009,46122.12
Aug,8,26,2009,26-08-2009,46013.95
Aug,8,25,2009,25-08-2009,46341.62
Aug,8,24,2009,24-08-2009,46257.16
Aug,8,21,2009,21-08-2009,46305.78
Aug,8,20,2009,20-08-2009,45807.04
Aug,8,19,2009,19-08-2009,46004.24
Aug,8,18,2009,18-08-2009,45627.99
Aug,8,17,2009,17-08-2009,45669.77
Aug,8,14,2009,14-08-2009,46001.6
Aug,8,13,2009,13-08-2009,45872.87
Aug,8,12,2009,12-08-2009,45813.74
Aug,8,11,2009,11-08-2009,45219
Aug,8,10,2009,10-08-2009,45180.45
Aug,8,7,2009,07-08-2009,45744.59
Aug,8,6,2009,06-08-2009,45968.34
Aug,8,5,2009,05-08-2009,45652.56
Aug,8,4,2009,04-08-2009,45859.07
Aug,8,3,2009,03-08-2009,45717.69
July,7,31,2009,31-07-2009,45025.05
July,7,30,2009,30-07-2009,45091.03
July,7,29,2009,29-07-2009,45079.02
July,7,28,2009,28-07-2009,45527.01
July,7,27,2009,27-07-2009,45997.57
July,7,24,2009,24-07-2009,45890.84
July,7,23,2009,23-07-2009,46027.5
July,7,22,2009,22-07-2009,46009.08
July,7,21,2009,21-07-2009,45894.78
July,7,20,2009,20-07-2009,45922.55
July,7,17,2009,17-07-2009,45684.37
July,7,16,2009,16-07-2009,45506.45
July,7,15,2009,15-07-2009,45619.62
July,7,14,2009,14-07-2009,45284.99
July,7,13,2009,13-07-2009,44598.26
July,7,10,2009,10-07-2009,44737
July,7,9,2009,09-07-2009,44411.33
July,7,8,2009,08-07-2009,44881.02
July,7,7,2009,07-07-2009,44767.8
July,7,6,2009,06-07-2009,44907.58
July,7,3,2009,03-07-2009,44666.74
July,7,2,2009,02-07-2009,44574.16
July,7,1,2009,01-07-2009,44932.79
June,6,30,2009,30-06-2009,44767.22
June,6,29,2009,29-06-2009,45002.22
June,6,26,2009,26-06-2009,45305.48
June,6,25,2009,25-06-2009,45545.65
June,6,24,2009,24-06-2009,45330.76
June,6,23,2009,23-06-2009,44697.81
June,6,22,2009,22-06-2009,44698.53
June,6,19,2009,19-06-2009,44966.81
June,6,18,2009,18-06-2009,45332.1
June,6,17,2009,17-06-2009,44780.31
June,6,16,2009,16-06-2009,44593.83
June,6,15,2009,15-06-2009,44477.64
June,6,12,2009,12-06-2009,44622.46
June,6,11,2009,11-06-2009,45105.73
June,6,10,2009,10-06-2009,45071.83
June,6,9,2009,09-06-2009,45400.43
June,6,8,2009,08-06-2009,44884.75
June,6,5,2009,05-06-2009,45319.81
June,6,4,2009,04-06-2009,45826.67
June,6,3,2009,03-06-2009,45980.5
June,6,2,2009,02-06-2009,46084.49
June,6,1,2009,01-06-2009,46107.89
May,5,29,2009,29-05-2009,45960.67
May,5,28,2009,28-05-2009,45593.68
May,5,27,2009,27-05-2009,45357.94
May,5,26,2009,26-05-2009,45293.84
May,5,25,2009,25-05-2009,45381.77
May,5,22,2009,22-05-2009,45213.81
May,5,21,2009,21-05-2009,44416.39
May,5,20,2009,20-05-2009,44619.2
May,5,19,2009,19-05-2009,44184.55
May,5,18,2009,18-05-2009,44106.69
May,5,15,2009,15-05-2009,45898.7
May,5,14,2009,14-05-2009,46068.19
May,5,13,2009,13-05-2009,45932.03
May,5,12,2009,12-05-2009,45226.43
May,5,11,2009,11-05-2009,45209.47
May,5,8,2009,08-05-2009,44696.96
May,5,7,2009,07-05-2009,44955.68
May,5,6,2009,06-05-2009,45154.2
May,5,5,2009,05-05-2009,44862.99
May,5,4,2009,04-05-2009,44145.38
May,5,1,2009,01-05-2009,44255.95
April,4,30,2009,30-04-2009,44193.4
April,4,29,2009,29-04-2009,44943.93
April,4,28,2009,28-04-2009,45008.86
April,4,27,2009,27-04-2009,45601.88
April,4,24,2009,24-04-2009,45202.57
April,4,23,2009,23-04-2009,44803.2
April,4,22,2009,22-04-2009,44592.37
April,4,21,2009,21-04-2009,44855.2
April,4,20,2009,20-04-2009,44126.24
April,4,17,2009,17-04-2009,43403.12
April,4,16,2009,16-04-2009,43813.68
April,4,15,2009,15-04-2009,44260.41
April,4,14,2009,14-04-2009,44277.37
April,4,13,2009,13-04-2009,43928.14
April,4,10,2009,10-04-2009,44033.8
April,4,9,2009,09-04-2009,44033.8
April,4,8,2009,08-04-2009,44169.39
April,4,7,2009,07-04-2009,44031.48
April,4,6,2009,06-04-2009,43556
April,4,3,2009,03-04-2009,45553.17
April,4,2,2009,02-04-2009,45188.24
April,4,1,2009,01-04-2009,46904.49
March,3,31,2009,31-03-2009,46498.61
March,3,30,2009,30-03-2009,47513.6
March,3,27,2009,27-03-2009,46731.3
March,3,26,2009,26-03-2009,47451.99
March,3,25,2009,25-03-2009,47146.75
March,3,24,2009,24-03-2009,46852.59
March,3,23,2009,23-03-2009,47908.63
March,3,20,2009,20-03-2009,48320.09
March,3,19,2009,19-03-2009,48207.59
March,3,18,2009,18-03-2009,45814.79
March,3,17,2009,17-03-2009,47129.94
March,3,16,2009,16-03-2009,47262.29
March,3,13,2009,13-03-2009,47778.07
March,3,12,2009,12-03-2009,48011.22
March,3,11,2009,11-03-2009,46648.06
March,3,10,2009,10-03-2009,46751.78
March,3,9,2009,09-03-2009,47905.66
March,3,6,2009,06-03-2009,48381.83
March,3,5,2009,05-03-2009,47261.44
March,3,4,2009,04-03-2009,46824.08
March,3,3,2009,03-03-2009,47487.57
March,3,2,2009,02-03-2009,48657.33
Feb,2,27,2009,27-02-2009,48685.28
Feb,2,26,2009,26-02-2009,47251.09
Feb,2,25,2009,25-02-2009,48866.28
Feb,2,24,2009,24-02-2009,49079.62
Feb,2,23,2009,23-02-2009,49021.34
Feb,2,20,2009,20-02-2009,49182.97
Feb,2,19,2009,19-02-2009,48662.2
Feb,2,18,2009,18-02-2009,48127.69
Feb,2,17,2009,17-02-2009,48095.08
Feb,2,16,2009,16-02-2009,46036.4
Feb,2,13,2009,13-02-2009,45533.11
Feb,2,12,2009,12-02-2009,46073.03
Feb,2,11,2009,11-02-2009,45675.9
Feb,2,10,2009,10-02-2009,44320.74
Feb,2,9,2009,09-02-2009,43474.62
Feb,2,6,2009,06-02-2009,44440.26
Feb,2,5,2009,05-02-2009,44868.39
Feb,2,4,2009,04-02-2009,44182.09
Feb,2,3,2009,03-02-2009,44157.68
Feb,2,2,2009,02-02-2009,44925.37
Jan,1,30,2009,30-01-2009,44945.15
Jan,1,29,2009,29-01-2009,43711.32
Jan,1,28,2009,28-01-2009,43795.63
Jan,1,27,2009,27-01-2009,43928.13
Jan,1,26,2009,26-01-2009,44838.91
Jan,1,23,2009,23-01-2009,43139.44
Jan,1,22,2009,22-01-2009,42264.69
Jan,1,21,2009,21-01-2009,41706.66
Jan,1,20,2009,20-01-2009,41988.43
Jan,1,19,2009,19-01-2009,40517.12
Jan,1,16,2009,16-01-2009,40666.15
Jan,1,15,2009,15-01-2009,39714.3
Jan,1,14,2009,14-01-2009,40113.83
Jan,1,13,2009,13-01-2009,40593.54
Jan,1,12,2009,12-01-2009,40394.8
Jan,1,9,2009,09-01-2009,40905.23
Jan,1,8,2009,08-01-2009,41764.87
Jan,1,7,2009,07-01-2009,41419.52
Jan,1,6,2009,06-01-2009,41318.25
Jan,1,5,2009,05-01-2009,41433.16
Jan,1,2,2009,02-01-2009,42491.95
Jan,1,1,2009,01-01-2009,42374.21
Dec,12,31,2008,31-12-2008,42374.21
Dec,12,30,2008,30-12-2008,42143.72
Dec,12,29,2008,29-12-2008,42619.5
Dec,12,26,2008,26-12-2008,40871.78
Dec,12,25,2008,25-12-2008,40538.61
Dec,12,24,2008,24-12-2008,40538.61
Dec,12,23,2008,23-12-2008,41158.58
Dec,12,22,2008,22-12-2008,40756.24
Dec,12,19,2008,19-12-2008,39497.54
Dec,12,18,2008,18-12-2008,40136.88
Dec,12,17,2008,17-12-2008,41457.67
Dec,12,16,2008,16-12-2008,40160.55
Dec,12,15,2008,15-12-2008,39681.03
Dec,12,12,2008,12-12-2008,40039.79
Dec,12,11,2008,11-12-2008,40001.02
Dec,12,10,2008,10-12-2008,39302.22
Dec,12,9,2008,09-12-2008,38076.55
Dec,12,8,2008,08-12-2008,38051.75
Dec,12,5,2008,05-12-2008,37131.67
Dec,12,4,2008,04-12-2008,38561.97
Dec,12,3,2008,03-12-2008,38316.32
Dec,12,2,2008,02-12-2008,39117
Dec,12,1,2008,01-12-2008,39113.95
Nov,11,28,2008,28-11-2008,40794.23
Nov,11,27,2008,27-11-2008,40284.85
Nov,11,26,2008,26-11-2008,40210.62
Nov,11,25,2008,25-11-2008,40988.07
Nov,11,24,2008,24-11-2008,41207.24
Nov,11,21,2008,21-11-2008,38755.97
Nov,11,20,2008,20-11-2008,37047.6
Nov,11,19,2008,19-11-2008,38111.43
Nov,11,18,2008,18-11-2008,36660.14
Nov,11,17,2008,17-11-2008,36222.89
Nov,11,14,2008,14-11-2008,36620.02
Nov,11,13,2008,13-11-2008,35182.68
Nov,11,12,2008,12-11-2008,35737.42
Nov,11,11,2008,11-11-2008,35304.37
Nov,11,10,2008,10-11-2008,35684.67
Nov,11,7,2008,07-11-2008,35038.34
Nov,11,6,2008,06-11-2008,36023.6
Nov,11,5,2008,05-11-2008,35769.2
Nov,11,4,2008,04-11-2008,35379.86
Nov,11,3,2008,03-11-2008,35493.82
Oct,10,31,2008,31-10-2008,36135.59
Oct,10,30,2008,30-10-2008,37520.81
Oct,10,29,2008,29-10-2008,37955.51
Oct,10,28,2008,28-10-2008,36433.69
Oct,10,27,2008,27-10-2008,36433.69
Oct,10,24,2008,24-10-2008,35600.06
Oct,10,23,2008,23-10-2008,35866.79
Oct,10,22,2008,22-10-2008,36682.91
Oct,10,21,2008,21-10-2008,37820.27
Oct,10,20,2008,20-10-2008,38951.02
Oct,10,17,2008,17-10-2008,38352.24
Oct,10,16,2008,16-10-2008,39190.08
Oct,10,15,2008,15-10-2008,41104.91
Oct,10,14,2008,14-10-2008,40022.44
Oct,10,13,2008,13-10-2008,40119.88
Oct,10,10,2008,10-10-2008,43633.72
Oct,10,9,2008,09-10-2008,42412.41
Oct,10,8,2008,08-10-2008,43372.51
Oct,10,7,2008,07-10-2008,42009.47
Oct,10,6,2008,06-10-2008,41862.02
Oct,10,3,2008,03-10-2008,38982.23
Oct,10,2,2008,02-10-2008,39724.5
Oct,10,1,2008,01-10-2008,41030
Sept,9,30,2008,30-09-2008,41540.54
Sept,9,29,2008,29-09-2008,42503.32
Sept,9,26,2008,26-09-2008,41983.59
Sept,9,25,2008,25-09-2008,41066.46
Sept,9,24,2008,24-09-2008,41166.71
Sept,9,23,2008,23-09-2008,41111.27
Sept,9,22,2008,22-09-2008,40413.93
Sept,9,19,2008,19-09-2008,39821.92
Sept,9,18,2008,18-09-2008,40056.14
Sept,9,17,2008,17-09-2008,37678.47
Sept,9,16,2008,16-09-2008,36546.85
Sept,9,15,2008,15-09-2008,35692.62
Sept,9,12,2008,12-09-2008,34305.17
Sept,9,11,2008,11-09-2008,33752.26
Sept,9,10,2008,10-09-2008,34990.2
Sept,9,9,2008,09-09-2008,35041.94
Sept,9,8,2008,08-09-2008,36032.75
Sept,9,5,2008,05-09-2008,36097.5
Sept,9,4,2008,04-09-2008,35739.04
Sept,9,3,2008,03-09-2008,35707.53
Sept,9,2,2008,02-09-2008,35485.33
Sept,9,1,2008,01-09-2008,36331.11
Aug,8,29,2008,29-08-2008,36597.85
Aug,8,28,2008,28-08-2008,36702.77
Aug,8,27,2008,27-08-2008,36185.38
Aug,8,26,2008,26-08-2008,36259.8
Aug,8,25,2008,25-08-2008,36078.83
Aug,8,22,2008,22-08-2008,35782.19
Aug,8,21,2008,21-08-2008,36269.75
Aug,8,20,2008,20-08-2008,35652.34
Aug,8,19,2008,19-08-2008,34397.38
Aug,8,18,2008,18-08-2008,34712.51
Aug,8,15,2008,15-08-2008,33823.42
Aug,8,14,2008,14-08-2008,35178.08
Aug,8,13,2008,13-08-2008,34904.92
Aug,8,12,2008,12-08-2008,34652.16
Aug,8,11,2008,11-08-2008,35945.66
Aug,8,8,2008,08-08-2008,35860.4
Aug,8,7,2008,07-08-2008,36668.36
Aug,8,6,2008,06-08-2008,37013.75
Aug,8,5,2008,05-08-2008,37260.09
Aug,8,4,2008,04-08-2008,38486.22
Aug,8,1,2008,01-08-2008,38648.93
July,7,31,2008,31-07-2008,39083.85
July,7,30,2008,30-07-2008,38018.09
July,7,29,2008,29-07-2008,39094.79
July,7,28,2008,28-07-2008,39290.31
July,7,25,2008,25-07-2008,38900.32
July,7,24,2008,24-07-2008,39110.55
July,7,23,2008,23-07-2008,38991.74
July,7,22,2008,22-07-2008,41089.69
July,7,21,2008,21-07-2008,40992.7
July,7,18,2008,18-07-2008,41038.9
July,7,17,2008,17-07-2008,41342.7
July,7,16,2008,16-07-2008,42105.81
July,7,15,2008,15-07-2008,42619.84
July,7,14,2008,14-07-2008,41551.39
July,7,11,2008,11-07-2008,41277.91
July,7,10,2008,10-07-2008,40393.8
July,7,9,2008,09-07-2008,39987.66
July,7,8,2008,08-07-2008,39847.98
July,7,7,2008,07-07-2008,39690.69
July,7,4,2008,04-07-2008,40188.09
July,7,3,2008,03-07-2008,40437.53
July,7,2,2008,02-07-2008,40370.06
July,7,1,2008,01-07-2008,40626.55
June,6,30,2008,30-06-2008,40024
June,6,27,2008,27-06-2008,39428.15
June,6,26,2008,26-06-2008,38822.01
June,6,25,2008,25-06-2008,37724.31
June,6,24,2008,24-06-2008,38217.36
June,6,23,2008,23-06-2008,37860.97
June,6,20,2008,20-06-2008,38954.43
June,6,19,2008,19-06-2008,38798.29
June,6,18,2008,18-06-2008,38073.74
June,6,17,2008,17-06-2008,37807.53
June,6,16,2008,16-06-2008,38154.77
June,6,13,2008,13-06-2008,37190.36
June,6,12,2008,12-06-2008,36930.16
June,6,11,2008,11-06-2008,37562.64
June,6,10,2008,10-06-2008,37743.9
June,6,9,2008,09-06-2008,38413.26
June,6,6,2008,06-06-2008,37993.18
June,6,5,2008,05-06-2008,37702.77
June,6,4,2008,04-06-2008,37791.71
June,6,3,2008,03-06-2008,37469.23
June,6,2,2008,02-06-2008,37666.24
May,5,30,2008,30-05-2008,37604.5
May,5,29,2008,29-05-2008,37779.14
May,5,28,2008,28-05-2008,38568.32
May,5,27,2008,27-05-2008,38958.51
May,5,26,2008,26-05-2008,39627.43
May,5,23,2008,23-05-2008,39608.88
May,5,22,2008,22-05-2008,39636.71
May,5,21,2008,21-05-2008,39536.7
May,5,20,2008,20-05-2008,38962.27
May,5,19,2008,19-05-2008,38562.5
May,5,16,2008,16-05-2008,38162.86
May,5,15,2008,15-05-2008,37673.44
May,5,14,2008,14-05-2008,36778.59
May,5,13,2008,13-05-2008,36425.14
May,5,12,2008,12-05-2008,37153.38
May,5,9,2008,09-05-2008,36428.45
May,5,8,2008,08-05-2008,36627.9
May,5,7,2008,07-05-2008,35906.48
May,5,6,2008,06-05-2008,36031.59
May,5,5,2008,05-05-2008,34657.21
May,5,2,2008,02-05-2008,34683.67
May,5,1,2008,01-05-2008,34533.69
April,4,30,2008,30-04-2008,35288.56
April,4,29,2008,29-04-2008,35615.79
April,4,28,2008,28-04-2008,35766.93
April,4,25,2008,25-04-2008,35758.05
April,4,24,2008,24-04-2008,35976.7
April,4,23,2008,23-04-2008,35990.32
April,4,22,2008,22-04-2008,36686.48
April,4,21,2008,21-04-2008,36721.63
April,4,18,2008,18-04-2008,36280.47
April,4,17,2008,17-04-2008,37767.62
April,4,16,2008,16-04-2008,37757.46
April,4,15,2008,15-04-2008,37157.46
April,4,14,2008,14-04-2008,37018.3
April,4,11,2008,11-04-2008,37068.24
April,4,10,2008,10-04-2008,37068.95
April,4,9,2008,09-04-2008,36670.82
April,4,8,2008,08-04-2008,36613.72
April,4,7,2008,07-04-2008,37027.57
April,4,4,2008,04-04-2008,36179.24
April,4,3,2008,03-04-2008,35898.1
April,4,2,2008,02-04-2008,35577.74
April,4,1,2008,01-04-2008,35616.53
March,3,31,2008,31-03-2008,37452.02
March,3,28,2008,28-03-2008,37267.23
March,3,27,2008,27-03-2008,37976.5
March,3,26,2008,26-03-2008,38012.01
March,3,25,2008,25-03-2008,37181.21
March,3,24,2008,24-03-2008,37273.01
March,3,21,2008,21-03-2008,37423.43
March,3,20,2008,20-03-2008,37423.43
March,3,19,2008,19-03-2008,38747.35
March,3,18,2008,18-03-2008,40779.41
March,3,17,2008,17-03-2008,41183.15
March,3,14,2008,14-03-2008,40581.53
March,3,13,2008,13-03-2008,40234.81
March,3,12,2008,12-03-2008,39341.9
March,3,11,2008,11-03-2008,39241.34
March,3,10,2008,10-03-2008,39244.92
March,3,7,2008,07-03-2008,39410.56
March,3,6,2008,06-03-2008,39284.59
March,3,5,2008,05-03-2008,39267.48
March,3,4,2008,04-03-2008,39701.18
March,3,3,2008,03-03-2008,39915.62
Feb,2,29,2008,29-02-2008,38874.57
Feb,2,28,2008,28-02-2008,38270.03
Feb,2,27,2008,27-02-2008,38173.7
Feb,2,26,2008,26-02-2008,37390.98
Feb,2,25,2008,25-02-2008,37477.18
Feb,2,22,2008,22-02-2008,37776.58
Feb,2,21,2008,21-02-2008,37732.43
Feb,2,20,2008,20-02-2008,36988.59
Feb,2,19,2008,19-02-2008,36881.45
Feb,2,18,2008,18-02-2008,35931.28
Feb,2,15,2008,15-02-2008,36205.25
Feb,2,14,2008,14-02-2008,35891.18
Feb,2,13,2008,13-02-2008,35753.22
Feb,2,12,2008,12-02-2008,36372.8
Feb,2,11,2008,11-02-2008,36444.6
Feb,2,8,2008,08-02-2008,36310.98
Feb,2,7,2008,07-02-2008,35567.12
Feb,2,6,2008,06-02-2008,35686.55
Feb,2,5,2008,05-02-2008,35109.5
Feb,2,4,2008,04-02-2008,35253.96
Feb,2,1,2008,01-02-2008,35999.98
Jan,1,31,2008,31-01-2008,36352.97
Jan,1,30,2008,30-01-2008,36199.41
Jan,1,29,2008,29-01-2008,36411.43
Jan,1,28,2008,28-01-2008,36303.12
Jan,1,25,2008,25-01-2008,36149.2
Jan,1,24,2008,24-01-2008,35874.45
Jan,1,23,2008,23-01-2008,35161.37
Jan,1,22,2008,22-01-2008,34549.36
Jan,1,21,2008,21-01-2008,34466.65
Jan,1,18,2008,18-01-2008,34662.59
Jan,1,17,2008,17-01-2008,34917.11
Jan,1,16,2008,16-01-2008,34962.72
Jan,1,15,2008,15-01-2008,35853.5
Jan,1,14,2008,14-01-2008,35435.06
Jan,1,11,2008,11-01-2008,35018.07
Jan,1,10,2008,10-01-2008,34742.18
Jan,1,9,2008,09-01-2008,34452.93
Jan,1,8,2008,08-01-2008,34306.71
Jan,1,7,2008,07-01-2008,33768.51
Jan,1,4,2008,04-01-2008,33631.42
Jan,1,3,2008,03-01-2008,33845.11
Jan,1,2,2008,02-01-2008,33389.47
Jan,1,1,2008,01-01-2008,32862.25
Dec,12,31,2007,31-12-2007,32862.25
Dec,12,28,2007,28-12-2007,32870.58
Dec,12,27,2007,27-12-2007,32679.18
Dec,12,26,2007,26-12-2007,31953.95
Dec,12,25,2007,25-12-2007,31970.17
Dec,12,24,2007,24-12-2007,31970.17
Dec,12,21,2007,21-12-2007,32051.22
Dec,12,20,2007,20-12-2007,31448.16
Dec,12,19,2007,19-12-2007,31666.09
Dec,12,18,2007,18-12-2007,31804.06
Dec,12,17,2007,17-12-2007,31270.21
Dec,12,14,2007,14-12-2007,31062.87
Dec,12,13,2007,13-12-2007,31547.57
Dec,12,12,2007,12-12-2007,32055.31
Dec,12,11,2007,11-12-2007,31828.35
